RA,Dec,z,FR0,FRI,FRII,WAT,NAT,HT,Confused,Double_Double,Diffuse,"L_rad,t",Size_rad,Mstar,R_50,g-r,D_4000,C,mu_50,M_{BH},eta,Q,n,PCA1,PCA2,L_[OIII],HERG-LERG,Plate,Julian,Fibre,SNVSS,SFIRST,RCl,Offset,FIRST_ID,NVSS_ID
10.60178,36.11632,0.1225,False,True,False,False,False,False,True,False,False,25.0,32.5,,,,,,,,,,,,,,,2096,53446,478,264.0,,2,,,J004224+360658
11.552614,33.72012,0.2225,False,False,True,False,False,False,False,False,False,26.07,15.62,,,,,,,,,,,,,,,2098,53460,391,853.0,,2,,,J004612+334312
13.765387,36.83717,0.2543,False,True,False,False,False,False,False,False,False,25.39,33.56,,,,,,,,,,,,,,,2101,53858,640,133.0,,2,,,J005503+365013
13.434,36.79981,0.0544,False,False,True,False,False,False,True,False,False,24.82,28.03,11.2,6.789987731384455,1.15,1.98,3.03,8.73808,8.02,-0.462,-0.423,0.301,0.995,0.904,6.12,0.0,2102,54115,196,957.0,,2,,,J005344+364759
13.232673,32.11264,0.1868,False,True,False,False,False,False,False,False,False,24.6,19.97,,,,,,,,,,,,,,,2104,53852,325,42.0,,2,,,J005255+320645
11.027804,33.28906,0.2033,False,True,False,False,False,False,False,False,False,24.77,130.83,,,,,,,,,,,,,,,2106,53714,339,52.0,6.0,4,0.44,J004406.6+331720,J004406+331720
12.109042,37.67356,0.3437,False,False,True,False,False,False,False,False,False,25.44,26.44,,,,,,,,,,,,,,,2108,53473,121,76.0,,2,,,J004826+374024
13.5589,30.12907,0.2843,False,False,True,False,False,False,False,False,False,25.54,101.51,,,,,,,,,,,,,,,2110,53467,18,147.0,,4,,,J005414+300744
11.512207,34.91322,0.2047,False,True,False,False,False,False,False,False,False,24.68,33.1,,,,,,,,,,,,,,,2113,53468,110,41.7,4.1,2,2.12,J004602.9+345447,J004602+345447
13.837107,28.27916,0.0721,False,False,True,False,False,False,False,False,False,24.41,34.99,11.24,6.285744297255572,1.01,1.99,3.03,8.84511,8.23,0.751,-0.172,0.301,2.325,-0.129,5.91,0.0,2114,53848,544,208.3,,2,,,J005520+281644
13.909157,28.24339,0.0645,False,True,False,False,False,False,False,False,False,23.92,82.21,11.15,5.565973706556774,1.05,2.06,3.28,8.86074,8.3,0.843,1.672,0.0,3.506,0.872,5.88,0.0,2114,53848,625,84.0,15.0,4,2.93,J005538.1+281436,J005538+281436
13.804693,26.05082,0.1781,False,False,True,False,False,False,True,False,False,24.69,11.54,,,,,,,,,,,,,,,2115,53535,410,58.0,,2,,,J005513+260302
13.948704,30.94203,0.2306,False,True,False,False,False,False,False,False,False,24.84,50.94,,,,,,,,,,,,,,,2116,53854,564,46.3,3.2,4,1.33,J005547.6+305631,J005547+305631
13.939104,31.44092,0.1505,False,True,False,False,False,False,False,False,False,24.79,81.07,,,,,,,,,,,,,,,2117,54115,116,106.0,18.6,4,0.55,J005545.3+312627,J005545+312627
13.883902,33.09126,0.061,False,True,False,False,False,False,False,False,False,23.85,123.73,11.23,5.730639012008545,1.0,1.93,3.24,8.91541,8.2,0.112,-1.331,0.903,1.016,-0.193,5.8,0.0,2117,54115,369,80.0,31.1,4,0.67,J005532.1+330528,J005532+330528
13.913897,33.40975,0.1703,False,True,False,False,False,False,False,False,False,24.67,74.4,,,,,,,,,,,,,,,2117,54115,501,61.0,3.5,2,0.84,J005539.3+332435,J005539+332435
13.931565,26.37165,0.1407,False,True,False,False,False,False,False,False,False,24.55,47.35,,,,,,,,,,,,,,,2118,53820,124,69.8,14.6,2,0.89,J005543.5+262217,J005543+262217
14.119395,26.31343,0.0749,False,True,False,False,False,False,False,False,False,24.27,128.68,11.38,4.916176112416251,1.07,2.08,3.33,9.19857,8.71,0.051,-1.509,0.477,0.852,-0.238,6.15,0.0,2120,53852,28,138.1,58.1,4,0.3,J005628.6+261848,J005628+261848
14.104973,27.93695,0.3858,False,True,False,False,False,False,False,False,False,25.65,115.99,,,,,,,,,,,,,,,2120,53852,576,94.0,6.8,4,2.06,J005625.1+275613,J005625+275613
14.069993,32.10265,0.2638,False,False,True,False,False,False,False,False,False,24.96,24.49,,,,,,,,,,,,,,,2121,54180,157,45.6,,2,,,J005616+320609
14.214256,28.52347,0.2618,False,True,False,False,False,False,True,False,False,24.97,29.55,,,,,,,,,,,,,,,2126,53794,197,47.1,8.8,2,0.33,J005651.4+283124,J005651+283124
14.253101,27.10711,0.1635,False,True,False,False,False,False,False,False,False,24.91,83.65,,,,,,,,,,,,,,,2127,53859,532,117.0,,4,,,J005700+270625
14.344958,25.00972,0.3625,False,True,False,True,False,False,False,False,False,25.62,56.31,,,,,,,,,,,,,,,2128,53800,633,103.0,,2,,,J005722+250034
14.404218,25.0733,0.0987,False,False,False,False,False,False,True,False,False,24.52,261.48,,,,,,,,,,,,,,,2131,53819,216,139.4,15.2,4,0.36,J005737.0+250423,J005737+250423
14.34499,25.14561,0.0773,False,True,False,False,False,False,True,False,False,24.21,35.15,11.2,4.989370059603967,1.04,2.02,3.2,9.00573,8.49,0.327,1.59,0.477,2.954,1.326,6.07,0.0,2131,53819,285,112.8,,2,,,J005722+250844
14.411259,26.62514,0.0371,False,True,False,False,False,False,True,False,False,24.36,89.11,,,,,,,,,,,,,,,2131,53819,533,717.0,11.9,4,0.12,J005738.7+263730,J005738+263730
14.444712,24.14624,0.1445,False,True,False,False,False,False,False,False,False,24.54,35.58,,,,,,,,,,,,,,,2132,53493,483,64.0,,2,,,J005746+240846
14.448292,24.45386,0.4565,False,False,True,False,False,False,False,False,False,25.53,9.6,,,,,,,,,,,,,,,2132,53493,502,49.6,,2,,,J005747+242713
14.502926,30.7412,0.1292,False,False,True,False,False,False,True,False,False,24.32,63.39,,,,,,,,,,,,,,,2133,53917,517,49.4,2.2,2,0.74,J005800.7+304428,J005800+304428
14.590621,27.89322,0.176,False,True,False,False,False,False,False,False,False,24.97,89.32,,,,,,,,,,,,,,,2134,53876,40,113.0,3.3,4,0.62,J005821.7+275335,J005821+275335
14.621339,24.86923,0.0896,False,True,False,False,False,False,False,False,False,24.59,86.79,11.11,3.4773118721447407,1.0,1.99,3.27,9.22933,8.69,1.387,-0.922,1.114,2.502,-1.194,5.98,0.0,2135,53827,73,199.5,25.8,4,0.1,J005829.1+245209,J005829+245209
14.571722,24.41231,0.08497,True,False,False,False,False,False,False,False,False,,,11.35,5.5476765108195565,1.03,1.93,3.1,9.0636,8.59,0.369,-2.66,0.301,0.481,-1.229,6.62,0.0,2135,53827,85,45.3,43.3,1,0.11,J005817.2+242444,J005817+242444
14.535461,26.01026,0.0949,False,True,False,False,False,False,False,False,False,24.16,91.62,11.5,6.42531068460195,1.06,1.97,3.28,9.08603,8.84,0.51,-0.925,0.301,1.645,-0.341,6.05,0.0,2135,53827,535,65.9,,4,,,J005808+260036
14.546952,27.09849,0.1501,False,False,True,False,False,False,True,False,False,24.42,54.06,,,,,,,,,,,,,,,2137,54206,305,45.1,5.4,2,1.15,J005811.2+270554,J005811+270554
14.708294,29.7636,0.2153,False,True,False,True,False,False,False,False,False,25.05,33.11,,,,,,,,,,,,,,,2138,53757,111,87.0,,2,,,J005849+294548
14.620836,24.75895,0.0862,False,True,False,False,False,False,False,False,False,24.44,151.3,11.0,4.974900748182932,1.03,1.94,3.35,8.80825,8.21,0.931,-0.615,0.0,2.238,-0.567,6.15,0.0,2139,53878,237,151.6,7.1,4,1.08,J005829.0+244532,J005829+244532
14.806847,28.11917,0.3771,False,False,False,False,False,False,True,False,False,25.29,30.06,,,,,,,,,,,,,,,2141,53764,82,43.3,,2,,,J005913+280709
14.822673,25.55664,0.3741,False,True,False,False,False,False,True,False,False,25.32,22.29,,,,,,,,,,,,,,,2142,54208,1,47.4,18.2,2,0.24,J005917.4+253323,J005917+253323
14.96495,28.53854,0.144,False,False,True,False,False,False,False,False,False,25.7,205.89,,,,,,,,,,,,,,,2146,54230,495,930.0,1.0,4,0.37,J005951.5+283218,J005951+283218
10.790002,9.05549,0.3382,False,False,False,False,False,False,True,False,False,25.19,13.45,,,,,,,,,,,,,,,2147,53491,71,44.0,,2,,,J004309+090319
14.954093,23.49511,0.3285,False,True,False,False,False,False,False,False,False,25.16,36.44,,,,,,,,,,,,,,,2149,54509,244,44.0,20.5,2,1.62,J005948.9+232942,J005948+232942
15.029603,24.65447,0.1203,False,False,True,False,False,False,True,False,False,24.6,32.83,,,,,,,,,,,,,,,2149,54509,560,108.3,,2,,,J010007+243916
15.024516,21.57329,0.2581,False,False,False,False,False,False,True,False,False,25.59,33.41,,,,,,,,,,,,,,,2150,54510,159,205.0,,2,,,J010005+213423
15.033983,22.8938,0.0809,False,False,True,False,False,False,False,False,False,23.92,104.12,11.32,7.279385251634994,0.99,1.94,3.16,8.79763,8.27,-0.384,-0.933,0.477,0.768,0.526,5.94,0.0,2150,54510,456,52.0,,4,,,J010008+225337
15.006328,22.00761,0.2141,False,False,True,False,False,False,False,False,False,24.8,12.15,,,,,,,,,,,,,,,2150,54510,492,49.7,,2,,,J010001+220027
15.082534,26.01624,0.054,False,False,True,False,False,False,True,False,False,25.74,223.35,11.28,9.586197867967662,1.08,1.96,2.5,8.51853,8.17,-0.067,1.595,0.602,2.573,1.713,6.33,0.0,2151,54523,113,7980.0,69.0,4,0.26,J010019.8+260058,J010019+260058
15.041734,23.13359,0.1802,False,True,False,False,False,False,False,False,False,24.69,42.4,,,,,,,,,,,,,,,2152,53874,281,57.0,7.1,2,0.88,J010010.0+230800,J010010+230800
14.991543,24.30255,0.1632,False,False,True,False,False,False,False,False,False,24.67,13.4,,,,,,,,,,,,,,,2152,53874,305,66.9,,2,,,J005957+241809
15.151147,21.40422,0.3113,False,False,True,False,False,False,True,False,False,25.59,26.03,,,,,,,,,,,,,,,2153,54212,78,133.0,,2,,,J010036+212415
15.231657,24.20895,0.07,False,False,False,False,False,False,False,False,False,24.64,390.55,,,,,,,,,,,,,,,2155,53820,511,377.0,7.5,4,0.19,J010055.5+241232,J010055+241232
15.245531,22.62365,0.3843,False,True,False,False,False,False,False,False,False,25.76,58.81,,,,,,,,,,,,,,,2158,54209,277,123.0,,2,,,J010058+223725
15.237413,23.45233,0.0876,False,False,True,False,False,False,False,False,False,24.64,31.73,11.35,5.880153971333016,1.07,2.06,3.27,9.01304,8.44,-0.103,1.42,0.301,2.434,1.645,5.92,0.0,2158,54209,357,232.7,,2,,,J010056+232708
15.379337,19.70567,0.1094,False,False,True,False,False,False,False,False,False,24.41,25.44,,,,,,,,,,,,,,,2159,54328,161,86.7,,2,,,J010131+194220
15.415252,22.44346,0.3747,False,True,False,False,False,False,False,False,False,25.47,50.21,,,,,,,,,,,,,,,2161,53878,436,67.0,,2,,,J010139+222636
15.502214,23.27112,0.0899,False,False,True,False,False,False,False,False,False,24.67,100.56,11.58,5.69942248235815,1.1,2.09,3.0,9.27016,8.76,-0.334,-1.197,0.602,0.661,0.321,6.28,0.0,2161,53878,617,236.0,2.1,4,0.24,J010200.5+231616,J010200+231616
15.868521,22.79431,0.116,False,True,False,False,False,False,True,False,False,25.25,698.49,,,,,,,,,,,,,,,2169,53556,29,533.0,8.9,4,0.35,J010328.4+224739,J010328+224739
15.724606,22.87576,0.22,False,False,True,False,False,False,False,False,False,25.45,12.01,,,,,,,,,,,,,,,2169,53556,274,211.5,,2,,,J010253+225232
15.872879,22.55332,0.06831,True,False,False,False,False,False,False,False,False,,,11.4,7.290459398234167,1.05,2.04,3.44,8.87631,8.63,0.335,-0.657,0.845,1.633,-0.011,6.07,0.0,2171,53557,389,44.8,7.2,1,0.15,J010329.4+223311,J010329+223311
15.885319,19.90568,0.2103,False,False,True,False,False,False,False,False,False,24.93,11.0,,,,,,,,,,,,,,,2172,54230,454,69.3,,2,,,J010332+195420
15.9834,22.28389,0.3121,False,True,False,False,False,False,True,False,False,25.19,126.53,,,,,,,,,,,,,,,2173,53874,325,52.7,14.2,4,0.76,J010356.0+221702,J010356+221702
15.995543,21.11371,0.3749,False,False,True,False,False,False,False,False,False,25.47,20.85,,,,,,,,,,,,,,,2173,53874,382,66.7,,2,,,J010358+210649
16.010819,20.98105,0.1739,False,True,False,False,False,False,False,False,False,25.6,53.88,,,,,,,,,,,,,,,2173,53874,431,496.0,,2,,,J010402+205851
16.194122,15.54861,0.3459,False,True,False,False,False,False,False,False,False,25.26,113.72,,,,,,,,,,,,,,,2198,53918,377,50.0,3.4,4,0.47,J010446.5+153254,J010446+153254
16.058913,17.19869,0.034,False,True,False,False,False,False,False,False,False,24.24,292.49,,,,,,,,,,,,,,,2199,53556,93,662.0,294.6,4,1.72,J010414.1+171155,J010414+171155
16.104453,18.24995,0.0369,False,True,False,False,False,False,False,False,False,24.09,382.59,,,,,,,,,,,,,,,2199,53556,594,396.0,244.0,4,0.12,J010425.0+181459,J010425+181459
16.152622,16.43053,0.1434,False,False,True,False,False,False,True,False,False,24.67,27.07,,,,,,,,,,,,,,,2200,53875,167,88.7,,2,,,J010436+162549
16.074031,17.742,0.04089,True,False,False,False,False,False,False,False,False,,,10.85,1.1393065480930031,1.1,1.89,2.32,9.93854,8.34,1.73,-2.402,0.0,1.96,-2.403,6.45,0.0,2200,53875,346,96.0,71.8,1,0.01,J010417.7+174431,J010417+174431
16.24707,17.48726,0.1931,False,False,True,False,False,False,False,False,False,26.0,83.38,,,,,,,,,,,,,,,2201,53904,402,1002.0,,4,,,J010459+172914
16.385913,14.36374,0.3154,False,True,False,False,False,False,False,False,False,25.27,53.29,,,,,,,,,,,,,,,2202,53566,174,62.0,,2,,,J010532+142149
16.504601,14.58639,0.279,False,False,True,False,False,False,True,False,False,26.05,106.72,,,,,,,,,,,,,,,2203,53915,518,496.0,41.1,4,0.38,J010601.1+143511,J010601+143511
16.488518,13.64001,0.1179,False,True,False,False,False,False,False,False,False,24.4,34.76,,,,,,,,,,,,,,,2204,53877,349,72.0,18.5,2,1.53,J010557.2+133824,J010557+133824
16.232098,20.15645,0.1704,False,False,True,False,False,False,True,False,False,24.97,23.64,,,,,,,,,,,,,,,2205,53793,38,121.5,40.2,2,1.19,J010455.7+200923,J010455+200923
16.211709,20.7914,0.14,False,False,False,False,False,False,True,False,False,24.49,14.7,,,,,,,,,,,,,,,2205,53793,600,61.0,,2,,,J010450+204729
16.511984,16.65301,0.0896,False,True,False,False,False,False,False,False,False,24.01,41.07,11.3,5.582084176753662,1.03,2.03,3.39,9.00823,8.32,-1.23,-1.338,0.301,-0.296,1.112,5.87,0.0,2207,53558,236,52.0,24.5,2,0.26,J010602.8+163910,J010602+163910
16.722107,13.35008,0.1832,False,True,False,False,False,False,True,False,False,24.63,26.93,,,,,,,,,,,,,,,2210,53535,498,47.9,,2,,,J010653+132100
16.725513,13.33405,0.1887,False,False,True,False,False,False,False,False,False,24.69,25.48,,,,,,,,,,,,,,,2210,53535,536,51.0,,2,,,J010654+132002
11.037689,29.12368,0.1059,False,False,True,False,False,False,True,False,False,24.61,32.26,,,,,,,,,,,,,,,2211,53786,387,145.6,24.5,2,0.44,J004409.0+290725,J004409+290725
11.113646,29.89809,0.4648,False,True,False,False,False,False,False,False,False,25.92,48.73,,,,,,,,,,,,,,,2211,53786,561,115.0,,2,,,J004427+295353
11.139725,29.241,0.2126,False,True,False,False,False,False,True,False,False,25.14,123.73,,,,,,,,,,,,,,,2211,53786,616,112.1,14.4,4,0.63,J004433.5+291427,J004433+291427
11.10281,25.19901,0.1726,False,False,True,False,False,False,False,False,False,24.86,14.56,,,,,,,,,,,,,,,2212,53789,123,91.2,,2,,,J004424+251156
11.25235,28.56292,0.4287,False,False,True,False,False,False,True,False,False,25.48,27.86,,,,,,,,,,,,,,,2213,53792,71,50.5,,2,,,J004500+283346
11.287331,25.52926,0.3248,False,False,True,False,False,False,False,False,False,25.36,16.32,,,,,,,,,,,,,,,2214,53794,52,71.3,,2,,,J004508+253145
11.424187,27.24828,0.1702,False,False,True,False,False,False,False,False,False,24.84,42.95,,,,,,,,,,,,,,,2216,53795,551,89.8,,2,,,J004541+271453
11.486709,27.55389,0.0732,False,True,False,False,False,False,False,False,False,23.93,129.77,11.57,5.822091471475066,1.01,2.03,3.27,9.24166,9.1,-0.974,-1.87,0.0,-0.36,0.547,6.35,0.0,2218,53816,458,66.0,10.3,2,0.14,J004556.8+273314,J004556+273314
11.803011,28.57912,0.1845,False,True,False,False,False,False,True,False,False,24.77,15.11,,,,,,,,,,,,,,,2222,53799,86,64.0,,2,,,J004712+283444
11.946282,30.1906,0.1976,False,True,False,False,False,False,False,False,False,24.8,34.65,,,,,,,,,,,,,,,2224,53815,491,59.6,,2,,,J004747+301126
11.970268,30.10722,0.1389,False,False,True,False,False,False,False,False,False,24.72,20.61,,,,,,,,,,,,,,,2224,53815,519,106.7,,2,,,J004752+300625
12.04123,27.13175,0.2708,False,False,True,False,False,False,False,False,False,25.04,20.16,,,,,,,,,,,,,,,2226,53819,114,51.8,,2,,,J004809+270754
11.972262,26.35337,0.112,False,False,True,False,False,False,False,True,False,25.55,235.79,,,,,,,,,,,,,,,2226,53819,217,1142.0,,4,,,J004753+262112
11.948521,26.54229,0.1562,False,True,False,False,False,False,True,False,False,25.04,271.62,,,,,,,,,,,,,,,2226,53819,247,171.2,116.6,4,0.1,J004747.6+263232,J004747+263232
12.060184,27.94421,0.1401,False,True,False,False,False,False,True,False,False,25.0,159.43,,,,,,,,,,,,,,,2226,53819,515,197.0,,4,,,J004814+275639
12.113877,27.493,0.4437,False,False,True,False,False,False,True,False,False,25.68,24.53,,,,,,,,,,,,,,,2227,53820,161,74.0,,2,,,J004827+272934
12.050457,28.59614,0.134,False,False,True,False,False,False,True,False,False,24.5,9.29,,,,,,,,,,,,,,,2227,53820,370,68.3,,2,,,J004812+283546
12.47286,26.72893,0.1957,False,True,False,False,False,False,False,False,False,24.62,33.51,,,,,,,,,,,,,,,2235,53847,296,40.4,4.5,2,1.24,J004953.4+264344,J004953+264344
12.677104,26.91503,0.2692,False,False,False,False,False,False,False,False,False,24.93,41.78,,,,,,,,,,,,,,,2236,53729,147,41.0,5.2,2,1.69,J005042.5+265454,J005042+265454
12.685739,27.57973,0.1985,False,True,False,False,False,False,False,False,False,25.22,38.96,,,,,,,,,,,,,,,2236,53729,506,154.0,,2,,,J005044+273447
12.687384,27.34302,0.46,False,False,False,False,False,False,True,False,False,26.12,7.79,,,,,,,,,,,,,,,2238,54205,357,187.5,89.4,2,2.71,J005044.9+272034,J005044+272034
12.722144,30.2419,0.3648,False,False,True,False,False,False,True,False,False,25.46,10.28,,,,,,,,,,,,,,,2239,53726,343,69.7,,2,,,J005053+301430
12.86585,30.15728,0.2235,False,True,False,False,False,False,True,False,False,25.01,11.94,,,,,,,,,,,,,,,2239,53726,557,73.2,,2,,,J005127+300926
13.090902,26.75199,0.3321,False,True,False,False,False,False,False,False,False,25.39,19.79,,,,,,,,,,,,,,,2242,54153,180,74.0,,2,,,J005221+264507
13.064819,27.79088,0.3625,False,False,True,False,False,False,False,False,False,25.55,35.47,,,,,,,,,,,,,,,2242,54153,418,86.3,,2,,,J005215+274727
13.501854,27.0646,0.277,False,True,False,False,False,False,False,False,False,25.06,75.75,,,,,,,,,,,,,,,2245,54208,379,51.0,,2,,,J005400+270352
7.9921102,12.47086,0.377,False,False,True,False,False,False,True,False,False,25.28,9.45,,,,,,,,,,,,,,,2265,53674,176,43.0,,2,,,J003158+122815
8.017042,13.83116,0.1087,False,True,False,False,False,False,False,False,False,25.03,103.53,,,,,,,,,,,,,,,2266,53679,124,361.0,7.4,4,1.15,J003204.0+134952,J003204+134952
8.067922,15.55962,0.2682,False,False,True,False,False,False,False,False,False,25.23,49.15,,,,,,,,,,,,,,,2266,53679,612,82.4,,2,,,J003216+153334
8.2175858,13.4352,0.188,False,True,False,False,False,False,False,False,False,24.82,45.47,,,,,,,,,,,,,,,2270,53714,314,70.0,,2,,,J003252+132606
8.4092631,14.61805,0.2824,False,True,False,False,False,False,True,False,False,25.13,54.85,,,,,,,,,,,,,,,2272,53713,13,58.3,3.8,2,0.98,J003338.2+143704,J003338+143704
8.4000778,15.57964,0.093,False,True,False,False,False,False,False,False,False,24.7,57.51,11.41,5.7235089167789885,1.03,2.01,3.84,9.0965,8.97,0.846,2.066,0.954,3.742,1.102,6.17,0.0,2272,53713,551,239.0,42.2,4,0.61,J003336.0+153446,J003336+153446
8.4846741,17.9044,0.0895,False,True,False,False,False,False,True,False,False,24.81,179.9,11.21,6.37854689346748,0.82,1.39,3.35,8.80238,8.1,0.273,-0.253,0.477,1.811,0.288,6.43,0.0,2273,53709,88,328.8,231.8,4,0.66,J003356.3+175415,J003356+175415
8.4322627,17.86099,0.0905,False,True,False,False,False,False,False,False,False,24.83,151.78,11.64,7.0172115293341735,1.04,1.96,2.98,9.14949,8.69,0.551,-0.79,0.699,1.765,-0.3,6.18,0.0,2273,53709,201,339.0,46.1,4,0.75,J003343.7+175139,J003343+175139
8.5402303,18.8154,0.1138,False,True,False,False,False,False,False,False,False,24.54,93.7,,,,,,,,,,,,,,,2273,53709,610,106.0,,4,,,J003409+184855
8.4593414,16.01493,0.091,False,True,False,False,False,False,False,False,False,24.03,121.95,11.39,5.425101592187816,0.99,1.96,3.2,9.123,8.52,-0.308,-1.622,0.477,0.435,0.044,6.22,0.0,2274,53726,488,53.0,18.5,2,0.59,J003350.2+160053,J003350+160053
8.6142212,18.71675,0.1665,False,True,False,False,False,False,True,False,False,24.5,35.02,,,,,,,,,,,,,,,2275,53709,72,43.4,6.5,2,0.7,J003427.4+184300,J003427+184300
8.8385813,16.83986,0.3138,False,False,True,False,False,False,False,False,False,25.51,10.52,,,,,,,,,,,,,,,2279,53708,53,110.3,,2,,,J003521+165023
8.774881,16.42308,0.3496,False,False,True,False,False,False,True,False,False,25.71,7.67,,,,,,,,,,,,,,,2279,53708,243,135.3,,2,,,J003505+162523
8.7459605,21.49241,0.272,False,True,False,False,False,False,False,False,False,25.39,42.73,,,,,,,,,,,,,,,2280,53680,340,114.7,,2,,,J003459+212932
8.8788951,18.19674,0.1893,False,False,True,False,False,False,False,False,False,24.62,15.22,,,,,,,,,,,,,,,2281,53711,187,43.0,,2,,,J003530+181148
9.0231435,19.2381,0.2765,False,False,True,False,False,False,False,False,False,25.87,153.44,,,,,,,,,,,,,,,2283,53729,541,336.0,,4,,,J003605+191417
9.0351298,20.51047,0.08146,True,False,False,False,False,False,False,False,False,,,11.32,4.604226134055655,1.03,2.01,3.36,9.19551,8.51,0.949,-0.741,0.845,2.182,-0.66,6.13,0.0,2285,53700,369,66.4,64.9,1,0.39,J003608.4+203037,J003608+203037
9.0430288,20.73831,0.0834,False,True,False,False,False,False,False,False,False,24.3,40.38,11.34,6.601860830475848,1.08,2.0,3.29,8.90249,8.43,1.216,1.025,0.699,3.487,0.126,6.04,0.0,2285,53700,407,118.6,11.3,2,0.66,J003610.3+204417,J003610+204417
9.0788198,19.93552,0.0837,False,False,True,False,False,False,False,False,False,24.49,16.9,,,,,,,,,,,,,,,2286,53700,354,183.6,,2,,,J003618+195607
9.179068,23.52773,0.2684,False,True,False,False,False,False,True,False,False,25.59,33.12,,,,,,,,,,,,,,,2287,53705,488,189.0,,2,,,J003642+233139
9.2375671,21.27771,0.2737,False,False,True,False,False,False,False,False,False,25.06,30.08,,,,,,,,,,,,,,,2288,53699,362,52.5,,2,,,J003657+211639
9.6902974,21.35043,0.2259,False,True,False,False,False,False,True,False,False,25.48,100.75,,,,,,,,,,,,,,,2292,53713,117,211.0,,4,,,J003845+212101
9.6516123,22.61575,0.08842,True,False,False,False,False,False,False,False,False,,,11.19,5.039175759294883,0.97,1.89,3.26,8.9871,8.5,-0.255,-0.548,0.0,1.122,0.629,5.96,0.0,2292,53713,450,45.3,15.7,1,0.42,J003836.3+223656,J003836+223656
9.6759298,22.0006,0.3851,False,False,True,False,False,False,False,False,False,25.6,17.09,,,,,,,,,,,,,,,2292,53713,520,86.0,,2,,,J003842+220002
9.4633036,23.23491,0.2553,False,False,True,False,False,False,False,False,False,25.28,120.07,,,,,,,,,,,,,,,2293,53730,261,102.0,2.7,4,2.69,J003751.1+231405,J003751+231405
9.5810832,25.95352,0.1221,False,False,False,False,False,False,True,False,False,24.25,81.71,,,,,,,,,,,,,,,2294,53733,502,47.4,,3,,,J003819+255712
9.6018443,25.90534,0.1653,False,False,True,False,False,False,True,False,False,25.1,7.09,,,,,,,,,,,,,,,2294,53733,548,174.6,94.2,2,2.78,J003824.4+255419,J003824+255419
9.8976034,22.25892,0.2642,False,False,False,False,False,False,False,False,False,25.21,35.09,,,,,,,,,,,,,,,2295,53734,32,80.0,18.7,2,1.36,J003935.4+221532,J003935+221532
9.7540497,24.39825,0.08743,True,False,False,False,False,False,False,False,False,,,11.33,9.404554286260352,1.0,1.96,3.08,8.58514,8.08,-0.354,1.976,0.477,2.519,2.218,6.1,0.0,2341,53738,318,52.2,19.4,1,0.29,J003900.9+242353,J003900+242353
9.9053324,27.26666,0.4712,False,False,True,False,False,False,False,False,False,26.0,230.89,,,,,,,,,,,,,,,2342,53742,514,135.0,8.3,4,0.37,J003937.2+271559,J003937+271559
10.097542,24.31984,0.1843,False,False,True,False,False,False,False,False,False,25.18,13.65,,,,,,,,,,,,,,,2343,53735,402,167.0,,2,,,J004023+241911
9.9605194,26.17368,0.1972,False,True,False,False,False,False,False,False,False,24.71,40.33,,,,,,,,,,,,,,,2344,53740,361,48.4,11.4,2,0.97,J003950.5+261025,J003950+261025
9.9776072,26.69457,0.4843,False,True,False,False,False,False,True,False,False,25.78,63.19,,,,,,,,,,,,,,,2345,53757,284,77.0,1.6,4,0.61,J003954.6+264140,J003954+264140
9.982784,28.31866,0.2445,False,False,True,False,False,False,False,False,False,24.93,9.6,,,,,,,,,,,,,,,2345,53757,440,50.8,,2,,,J003955+281907
10.157136,28.29997,0.4593,False,True,False,False,False,False,False,False,False,25.51,38.12,,,,,,,,,,,,,,,2348,53757,181,46.0,,2,,,J004037+281759
10.495825,25.38633,0.2368,False,True,False,True,False,False,False,False,False,25.57,45.31,,,,,,,,,,,,,,,2349,53734,579,237.0,7.6,4,1.57,J004158.9+252310,J004158+252310
10.492724,29.91729,0.4615,False,False,False,False,False,False,False,False,False,26.25,58.05,,,,,,,,,,,,,,,2354,53799,429,250.0,1.7,2,0.19,J004158.2+295502,J004158+295502
10.715008,28.43307,0.055,False,False,True,False,False,False,False,False,False,23.46,22.14,,,,,,,,,,,,,,,2356,53786,614,40.4,,2,,,J004251+282559
11.009747,25.65308,0.1446,False,False,True,False,False,False,False,False,False,25.12,56.36,,,,,,,,,,,,,,,2357,53793,76,242.0,,2,,,J004402+253911
10.985596,26.57084,0.1752,False,False,True,False,False,False,False,False,False,24.65,13.7,,,,,,,,,,,,,,,2357,53793,561,55.1,,2,,,J004356+263415
11.002072,26.50082,0.398,False,False,True,False,False,False,True,False,False,25.36,8.16,,,,,,,,,,,,,,,2357,53793,616,45.8,23.3,2,2.96,J004400.4+263002,J004400+263002
9.4334778,19.05206,0.3307,False,False,True,False,False,False,True,False,False,25.39,14.43,,,,,,,,,,,,,,,2360,53728,483,73.5,,2,,,J003744+190307
9.6477356,19.54688,0.285,False,True,False,False,False,False,True,False,False,25.16,15.11,,,,,,,,,,,,,,,2361,53762,157,61.0,,2,,,J003835+193248
10.431367,21.89925,0.2337,False,False,True,False,False,False,True,False,False,24.89,7.05,,,,,,,,,,,,,,,2366,53741,141,50.5,,2,,,J004143+215357
10.530189,22.87543,0.3158,False,False,True,False,False,False,False,False,False,25.24,31.41,,,,,,,,,,,,,,,2367,53763,461,58.6,,2,,,J004207+225231
